Username,Embedded_text,Likes,Retweets,Tweet URL
,"#Bitcoin
1
5
51",5,51,https://twitter.com/JusticeDie01/status/1518840043812630529
,"Vay anasını 
Trajikomik Haberler
@TrajikomikNews
 · Apr 26
Yer: Taksim. 4 Nepalli turisti kaçıran ve 3 gün boyunca esir tutan ""Pakistanlı 6 kişi"", turistlerin ailelerinden kişi başı 10.000 € fidye istedi.

Turistler, polis baskınıyla kurtarılırken evde çok sayıda silah ve satır ele geçirildi.
4
3
28",3,28,https://twitter.com/JusticeDie01/status/1518839427946237953
,"Yine malzeme aldım 
Hazırlık yapıyorum 
10
2
44",2,44,https://twitter.com/JusticeDie01/status/1518879322693640192
,"Abd piyasaları kan ağlıyor 
11
5
47",5,47,https://twitter.com/JusticeDie01/status/1519006354500898822
,"Bence de
Yeşil Dünyası
@yesildunyasi
 · Apr 26
Ayı bunu yapmaz mesela...
3
6
72",6,72,https://twitter.com/JusticeDie01/status/1518998073585905665
,"En iyi sazan yemi  hangisi arkadaşlar 
Baraj  için  ? 
Nasip olursa   dip oltalarım bu gün elime geçiyor
40
4
59",4,59,https://twitter.com/JusticeDie01/status/1518868540765483008
,"Rusya  Polonya nın 
Gazını kesmiş 
İngiltereyi Ukrayna daki büyük elçiliğini vurmakla tehdit ediyor 
Moldova diken üstünde 

Zorla 3.dünya savaşını başlatacaklar
1
4
78",4,78,https://twitter.com/JusticeDie01/status/1518974403970752512
,"Günaydın arkadaşlar 
#btc
14
2
132",2,132,https://twitter.com/JusticeDie01/status/1518818708021555201
,"Abd borsaları eksi açtı 
2
44",2,44,https://twitter.com/JusticeDie01/status/1518947597691629573
,"Elon Musk: ""Twitter’da artık kimlik doğrulaması olacak. Anonim hesap istemiyorum.""

Çakma hesaplara son
4
1
152",1,152,https://twitter.com/JusticeDie01/status/1518902438585065473
,"Adem Solmaz
@AdemSol16198156
 · Apr 26
Replying to @JusticeDie01
En iyi sazan yemi : ""size bir tüyom var, yarım saat sonra ilgilenenler burada olsun"" demen yeterli 
1
21",1,21,https://twitter.com/JusticeDie01/status/1518883707100270593
,"Niye acaba 
BPT
@bpthaber
 · Apr 26
Binali Yıldırım:

""Doların artması tepeden tırnağa her şeyi etkiledi. Fiyatlar çok arttı.""
1
1
20",1,20,https://twitter.com/JusticeDie01/status/1518898269753073667
,"#eth
3
25",3,25,https://twitter.com/JusticeDie01/status/1519250240855023617
,"#ethbtc
2
21",2,21,https://twitter.com/JusticeDie01/status/1519249577517400065
,"#btc   
1 diyenler rt 
2 diyenler bişey yapmasın
4
16
48",16,48,https://twitter.com/JusticeDie01/status/1519248963941150725
,"#btc korku endeksi
1
21",1,21,https://twitter.com/JusticeDie01/status/1519314578605330432
,"Günaydın Madenci arkadaşlarım 
#btc
13
3
127",3,127,https://twitter.com/JusticeDie01/status/1519184498453274625
,"Çin, H3N8 kuş gribinin ilk insan vakasını bildirdi.
12
4
64",4,64,https://twitter.com/JusticeDie01/status/1519304549642776578
,"Sen yazanda olmaz mı ? 
10 dk tavan 
#bmsch
....BÖRÜ....
@26_unieses
 · Apr 27
#bmsch 

Olur mu ?

@JusticeDie01
1
2
29",2,29,https://twitter.com/JusticeDie01/status/1519279181078700032
,"#bitcoin
2
5
36",5,36,https://twitter.com/JusticeDie01/status/1519697517130260486
,"#eth
4
23",4,23,https://twitter.com/JusticeDie01/status/1519582696086847488
,"#bitcoin
3
5
37",5,37,https://twitter.com/JusticeDie01/status/1519582413491515393
,"#ALICE
1
6
35",6,35,https://twitter.com/JusticeDie01/status/1519583113223016448
,"#dar  roketlemiş
3
3
28",3,28,https://twitter.com/JusticeDie01/status/1519698721239351303
,"Günaydın Madenci arkadaşlarım 
Gününüz bereketli olsun 
#btc
9
4
96",4,96,https://twitter.com/JusticeDie01/status/1519561759966875650
,"Kalite böyle düşüyor işte
Melike Şahin
@melikessahin
 · Apr 28
Ukrayna'dan Türkiye'ye yatay geçiş için başvuran 4 bin 8 öğrencinin binden fazlası tıp okuyor. Sonuçlar açıklandı. Bazı tıp fakültelerinde sayısal puanı olmayan ve taban puanların çok altında puan almış öğrencilerin kabul edilmesi tıp eğitiminde nitelik tartışmasına neden oldu.
2
2
25",2,25,https://twitter.com/JusticeDie01/status/1519718059023478787
,"Sekretere sahip çıkın
Nazgul Kenzhetay
@nazgulkenzhetay
 · Apr 29
Rusya Kiev'i yine bombalıyor...10'a yakın yaralı var.  BM Genel Sekreteri de Kiev'de...
1
23",1,23,https://twitter.com/JusticeDie01/status/1519754890515472385
,"Suçlu kur oldu
Haber Report
@HaberReport
 · Apr 29
TCMB Başkanı Kavcıoğlu: Kurun nerede duracağını kur da şaşırdı. Kur hep aynı noktada değil.
2
33",2,33,https://twitter.com/JusticeDie01/status/1519758210550452224
,"Vahşi Hayatlar
@VahsiHayatlar
 · Apr 28
Her ailede vardır böyle bir uyanık...
0:18
422.1K views
1
2
25",2,25,https://twitter.com/JusticeDie01/status/1519654624155811841
,"Haber
@Haber
 · Apr 28
Elon Musk: “Şimdi de Coca Cola'yı satın alıp içine tekrar kokain koyacağım.”
Show this thread
1
2
25",2,25,https://twitter.com/JusticeDie01/status/1519572439289810944
,"Vahşi Hayatlar
@VahsiHayatlar
 · Apr 28
Her ailede vardır böyle bir uyanık...
422.1K views
0:04 / 0:21
1
2
25",2,25,https://twitter.com/JusticeDie01/status/1519654624155811841
,"#Bitcoin
3
2
45",2,45,https://twitter.com/JusticeDie01/status/1519919803087175680
,"https://accounts.binance.me/tr/register?ref=M95GZV7J…

#Binance global   kripto para üyelik linki 

Sabit twitti  rt edelim 
#çekiliş  Var 
#btc 
#dolar 
#Altın
3
15",3,15,https://twitter.com/JusticeDie01/status/1520060396282990592
,"Dedi ve zam ı çaktı
Uyandırma Servisi
@uyanhadi_
 · 8h
Hazine ve Maliye Bakanı Nureddin Nebati: “Dünyanın en ucuz benzinini kullanıyoruz.”
3
24",3,24,https://twitter.com/JusticeDie01/status/1520091567956144129
,"3 4 mayısa kadar  korku devam eder 
#btc
2
25",2,25,https://twitter.com/JusticeDie01/status/1519999873432625152
,"Günaydın arkadaşlar 
Hayırlı cumalar
9
1
69",1,69,https://twitter.com/JusticeDie01/status/1519914098342993920
,"Bu zulme ses çıkarmayanlar
Utansın
Orta Asya / Türkistan Dünyası
@OrtaAsyaDunyasi
 · 22h
Uygur Türkü Gülbahar Jelilova, uğradıkları soykırımı anlatıyor…
3
2
22",2,22,https://twitter.com/JusticeDie01/status/1519921953619988480
,"Bir arkadaşım  intihar etmiş 
Evli ve 2 erkek  çocuğu vardı 
1985  doğumlu  kendisi 

Allah  rahmet eylesin  
45
3
192",3,192,https://twitter.com/JusticeDie01/status/1519941048507715585
,"İnsanların sıkıntılarını dertlerini 
Bilmiyorsun 
Kim bilir ne derdi vardı
2
1
46",1,46,https://twitter.com/JusticeDie01/status/1519941548820996098
,"Yaz kızım 
Hava kirliliğine savaş açıldı 
Pusholder
@pusholder
 · 12h
Benzine 1,33 TL zam gelmesi bekleniyor.
1
1
29",1,29,https://twitter.com/JusticeDie01/status/1519927321049845760
,"Tamda sığınmacılar gündemdeyken 
The guardian  ne demek istemiş 
Giderlerse böyle mi olur diyor 
T24
@t24comtr
 · 12h
Tadaman Katliamı: The Guardian, Esad'a bağlı güçlerin 41 sivili infaz edip bir çukurda yaktığını gösteren görüntüleri yayınladı
https://t24.com.tr/haber/tadaman-katliami-the-guardian-esad-a-bagli-guclerin-41-sivili-infaz-edip-bir-cukurda-yaktigini-gosteren-goruntuleri-yayinladi,1031074…
1
2
13",2,13,https://twitter.com/JusticeDie01/status/1520033456163540995
,"Rossi yazdı
1
1
19",1,19,https://twitter.com/JusticeDie01/status/1520094921658703876
,"Ensar  kardeşim Ensar 
Diplomatik Strateji
@diplomatikstji
 · 7h
Fatih Altaylı:

""Ankara Emniyeti, Etimesgut’ta Şehit Osman Avcı Polis Merkezi’ne Suriyeli bir komiser yardımcısı atandığı dedikodusu ile çalkalanıyor""
1
13",1,13,https://twitter.com/JusticeDie01/status/1520017177927110657
,"Ege  denizi ısınmıştır
Gündeme Dair Her Şey
@gundemedairhs
 · 10h
Güvenlik Kaynakları:

Türk hava sahasını 3 günde toplam 30 defa ihlal eden Yunan uçaklarına, Türk Hava Kuvvetleri unsurları misliyle karşılık verdi.
1
1
17",1,17,https://twitter.com/JusticeDie01/status/1519964099517497346
,"Web 3 Doesn’t Solve All World Problems. The Internet Won’t Be Decentralized As Long As Internet Providers Are Under Government Control. There Is Still A Chance Of Shutting Down The Internet With A Click Of A Button. 
@elonmusk
 #Web3
1
1",,1,https://twitter.com/RoyCryptoCoins/status/1517863812497612801
,"Okay 
Ash WSB
@ashwsbreal
 · Apr 23
If #Bitcoin  doesn’t hit $43k by the end of next Saturday I will give $1000 btc to one random follower. just retweet and be following me
1",,1,https://twitter.com/RoyCryptoCoins/status/1517825119875481601
,"$BRISE 
Bitgert - $BRISE
@bitgertbrise
 · Apr 20
 Bitgert To Launch USDT/USDC on Bitgert Chain!

Now you can directly swap your USDT/USDC from our supported networks on our official bridge

(Development Under Process)

#BRISE #BITGERT",,,https://twitter.com/RoyCryptoCoins/status/1517685806802128899
,"Hey 
@Free_Patriot76
 Sir Can I Recieved Some $SHINJA 

#Shibnobi TO THE Moon Soon 
@Shib_nobi
 

0x8af19D41bfc5A5f17a04b48Fc15781b4766967dF",,,https://twitter.com/RoyCryptoCoins/status/1517693790559129600
,"#SAFEMOON #BabyDoge
BSCDaily
@bsc_daily
 · Apr 22
TOP #BNBCHAIN PROJECTS CAPTURING SOCIAL ENGAGEMENT THE MOST

 $SAFEMOON @safemoon 
 $CAKE @PancakeSwap 
 $BABYDOGE @BabyDogeCoin 
$RISE @EverRise 
$FLOKI @RealFlokiInu 
$LEOS @swapleonicorn 
$MARVIN @Marvin_Inu 
$KIBA @KibaInuWorld 
$FEG @FEGtoken 

#BNB #WEB3 #BSC 
1",,1,https://twitter.com/RoyCryptoCoins/status/1517683553496096769
,"D. 550K+
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q7. What is the AnTuTu score pulled off by the #iQOOZ6Pro?
A. 440K+
B. 480K+
C. 500+
D. 550K+
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517808189823148032
,"B. 64MP
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q10. What is the resolution of the #iQOOZ6Pro main camera?
A. 50MP
B. 64MP
C. 69MP
D. 44MP
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517808694444052480
,"#DYOR
CoinMarketCap
@CoinMarketCap
 · Apr 22
Your bag, your decision.
Always #DYOR!",,,https://twitter.com/RoyCryptoCoins/status/1517691642333081601
,"IQOO Z6 Pro 
#FullyLoadediQOOZ6Pro
iQOO India
@IqooInd
 · Apr 22
#BlockYourDate for 27th of April and get a chance to win a brand new #FullyLoaded #iQOOZ6Pro! How?

1) Tell us ""Which is the Fastest Smartphone in the 25k segment*"" using #FullyLoadediQOOZ6Pro 
3) Follow @iqooind
4) Watch #iQOOZ6Pro launch live 

T&C- https://bit.ly/3Ipw4Xv",,,https://twitter.com/RoyCryptoCoins/status/1517751447802232832
,"C. 1300 nits
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q8. What is the peak brightness that the #iQOOZ6Pro offers?
A. 1100 nits
B. 1200 nits
C. 1300 nits
D. 1400 nits
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517808396124270593
,"Ticker by Finology
@finologyticker
 · Apr 23
How much wheat do countries export from their produce?

 Australia     78.7%
 Canada       78.7%
 Ukraine       72.7%
 Argentina    63.6%
 Russia         50.0%
European Union  27.5%
India                        7.1%

India is perfectly placed to grow its exports
Show this thread",,,https://twitter.com/RoyCryptoCoins/status/1517753559806365696
,"Sadhguru
@SadhguruJV
 · Apr 23
Pain is a good thing as a physical self-preservation mechanism. But suffering is something that you do in your mind. #SadhguruQuotes",,,https://twitter.com/RoyCryptoCoins/status/1517698484325044227
,"ANI
@ANI
 · Apr 23
UGC & AICTE has advised students not to travel to Pakistan for pursuing higher education.
Show this thread
1",,,https://twitter.com/RoyCryptoCoins/status/1517753766421962753
,"A. 32923 mm2
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q9. What is the exact liquid cooling area size in the #iQOOZ6Pro?
A. 32923 mm2
B. 32969 mm2
C. 32999 mm2
D. 32912 mm2
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517808596205162498
,"A. Snapdragon 778G
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q1. What processor powers the #iQOOZ6Pro?
A. Snapdragon 778G
B. Snapdragon 695
C. Dimensity 920
D. Unisoc 8 Gen 1
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517806923269251073
,"April 1, 2022
Strange NFT
Strange Swap
Strange Metaverse
Strange Inu Blockchain
Adam Shelton (Captain)
@AdamEShelton
 · Apr 22
Weekend Celebration @strangeinu 
30 Trillion ""Strange Inu"" Trivia Giveaway

Winner Announced 4 24 2022

You Must Answer Trivia Both Questions! 
1. What date @strangeinu Launched? 
2. Give Me three upcoming @strangeinu Utilities? 

Follow Twitter of
@strangeinu & @AdamEShelton
Show this thread
1",,1,https://twitter.com/RoyCryptoCoins/status/1517676529689538562
,"C. 4GB
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q3. How much extended RAM (maximum) does the #iQOOZ6Pro support?
A. 2GB
B. 3GB
C. 4GB
D. 5GB
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517807429140033536
,"C. 66W
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro
Mukul Sharma
@stufflistings
 · Apr 23
Q2. What is the fast charging speed of the #iQOOZ6Pro?
A. 44W
B. 50W
C. 66W
D. 69W
#stufflistingsarmy #iQOOZ6Pro #stufflistingsxZ6Pro",,,https://twitter.com/RoyCryptoCoins/status/1517807075920957440
,"$BRISE #BITGERT 
Bitgert - $BRISE
@bitgertbrise
 · Apr 24
 TOP 5 PROJECTS BUILT ON BITGERT ECOSYSTEM

Vote for your fav project in comment section

#BRISE #BITGERT",,,https://twitter.com/RoyCryptoCoins/status/1518109374497054721
,"Okay #Bitcoin
Crypto Rover
@rovercrc
 · Apr 24
BUY THE #BITCOIN FEAR! 
1",,,https://twitter.com/RoyCryptoCoins/status/1518182725194235905
,"Brother Please Give It To Me
I Need It Badly  & It Will Change My Life Forever 
@rovercrc
Crypto Rover
@rovercrc
 · Apr 24
#BITCOIN HAS TO HIT $50,000 WITHIN 14HRS OR I WILL GIVE $2,500 TO ONE LUCKY FOLLOWER!!! 

LIKE & FOLLOW TO ENTER ",,,https://twitter.com/RoyCryptoCoins/status/1518183882851500033
,"Hope TO Win 
@rovercrc
 Brother It Will Be Change My Love  That Will Change My Life Brother
Crypto Rover
@rovercrc
 · Apr 24
#Bitcoin to $50,000 today or I will give $2,500 to one lucky follower!",,,https://twitter.com/RoyCryptoCoins/status/1518237842622885889
,"#Shiba $SHIB 
Shib
@Shibtoken
 · Apr 24
We are excited to announce the launch of the SHIB burn portal.

Burn $SHIB to generate passive income!
2
2",,2,https://twitter.com/RoyCryptoCoins/status/1518039523157979136
,"91mobiles
@91mobiles
 · Apr 24
Do you own an iPhone?",,,https://twitter.com/RoyCryptoCoins/status/1518135553774006278
,"Visual Capitalist
@VisualCap
 · Apr 24
Ranked: The Reputation of 100 Major Brands in the U.S. 

https://visualcapitalist.com/ranking-reputation-100-major-brands-us/…",,,https://twitter.com/RoyCryptoCoins/status/1518039391725178880
,"$HODL
Bitcoin Magazine
@BitcoinMagazine
 · Apr 24
HODL ",,,https://twitter.com/RoyCryptoCoins/status/1518238212589821952
,"#BitCoin 
Bitcoin Fear and Greed Index
@BitcoinFear
 · Apr 24
Bitcoin Fear and Greed Index is 24 — Fear
Current price: $39,868
2",,,https://twitter.com/RoyCryptoCoins/status/1518062417564999680
,"#DYOR
CoinSwitch Kuber: India's Largest Crypto App
@CoinSwitchKuber
 · Apr 24
𝐵𝑒𝑠𝑡 𝑎𝑑𝑣𝑖𝑐𝑒 𝑖𝑠 𝑛𝑜 𝑎𝑑𝑣𝑖𝑐𝑒. #𝐷𝑌𝑂𝑅",,,https://twitter.com/RoyCryptoCoins/status/1518135276979245057
,"Hope TO Win  
It Will Change My Life 
@rovercrc
Crypto Rover
@rovercrc
 · Apr 24
#BITCOIN HAS TO HIT $50,000 WITHIN 26 HOURS OR I WILL GIVE $2,500 TO ONE LUCKY FOLLOWER ",,,https://twitter.com/RoyCryptoCoins/status/1518040214723510272
,"Hey 
@elonmusk
 What IS The Use Case Of DogeCoin? Why You Choose DogeCoin Cryptocurrency Instead Of Other Cryptos?",,,https://twitter.com/RoyCryptoCoins/status/1518427173832507392
,"#DogeCoin IS Up  
@elonmusk
1
2",,2,https://twitter.com/RoyCryptoCoins/status/1518621053848899584
,"Meme Coin Season Will Come & It Will Be Huge Be Ready Everyone Buy The Dip & Hold #Memes #Crypto #BabyDoge #CateCoin $CATE #Saitama #Floki 
2
1",,1,https://twitter.com/RoyCryptoCoins/status/1518462660429246466
,"Wow It Finally Happened

Just In: 
@twitter
 Inc. Has Sold Twitter To Billionaire 
@elonmusk
 For $43 Billion.

#TwitterTakeover #ElonMuskBuyTwitter
1
1
5",1,5,https://twitter.com/RoyCryptoCoins/status/1518603418524393472
,"Hey 
@umesh_sun
 Sir When 
@catecoin
 List On 
@suncryptoin
?
#CateCoin $CATE #SunCrypto
1
1",,1,https://twitter.com/RoyCryptoCoins/status/1518461283942600704
,"$BURN #BURN  
Shiba Doge
@RealShibaDoge
 · Apr 25
Wait… Didn’t we just launch? 
#burn #ShibaDoge @Hotbit_news
1",,,https://twitter.com/RoyCryptoCoins/status/1518606261826293761
,"#CHEEMSINU 
@CoinMarketCap
 @elonmusk
1",1,,https://twitter.com/RoyCryptoCoins/status/1518641739321331712
,"#ShibaDoge
BSCDaily
@bsc_daily
 · Apr 24
TOP GAINERS IN #BNBCHAIN ECOSYSTEMLAST 7 DAYS

 $INSUR @InsurAce_io 
 $ANN @AnnexFinance 
 $SHIBDOGE @RealShibaDoge 
$WIRTUAL @WIRTUALapp 
$ELON @dogelonmars 
$ZORO @ZoroToken 
$TITANO @TitanoFinance 
$MOVE @MarketMoveAI 
$KODA @coinkoda 
$REVO @RevomonVR 

#BNB #BSC #P2E",,,https://twitter.com/RoyCryptoCoins/status/1518396995718762497
,"$SHM 
Nischal (Shardeum)
@NischalShetty
 · Apr 25
Shardeum Liberty release tomorrow 

Look forward to everyone trying out the first testnet release of @Shardeum 

This is your opportunity to be part of a Layer1 blockchain from the beginning 

#Decentralize $SHM twitter.com/shardeum/statu…
2",,2,https://twitter.com/RoyCryptoCoins/status/1518622610132815874
,"#HODLing 
Bitcoin Magazine
@BitcoinMagazine
 · Apr 25
Retweet if you are #HODLing 
Show this thread",,,https://twitter.com/RoyCryptoCoins/status/1518389332515586048
,"Congratulations 
@elonmusk
Pushpendra Singh
@pushpendrakum
 · Apr 25
JUST IN - Twitter said the platform is on track to reach deal with Elon Musk as soon as today, Bloomberg reports.

#ElonMuskBuyTwitter 
#ElonMuskTwitter",,,https://twitter.com/RoyCryptoCoins/status/1518572601391693825
,"Wish To Get Brother 
@rovercrc
 & It Will Change My Life Completely
Crypto Rover
@rovercrc
 · Apr 25
If #Bitcoin doesn’t hit $50,000 within 3 hours I will give $2,500 to one lucky follower! 

I think I already know who won this bet 
1",,1,https://twitter.com/RoyCryptoCoins/status/1518383142515535872
,"Hope TO Win  
@rovercrc
 
It Will Change My Life Dude
Crypto Rover
@rovercrc
 · Apr 25
If #Bitcoin doesn’t hit $50,000 within 3 hours I will give $2,500 to one lucky follower! 

I think I already know who won this bet ",,,https://twitter.com/RoyCryptoCoins/status/1518471559006105601
,"Already Followed

Hope TO Win  This Time 
@MartiniGuyYT
 
It Will Completely Change My Life Sir
That Martini Guy ₿
@MartiniGuyYT
 · Apr 25
If #Bitcoin  doesn't reach $50,000 by May 20th, I will give $2,500 to one lucky follower!  

LIKE  & FOLLOW  TO ENTER!!!

For an Extra entry follow @CryptoSavingExp",,,https://twitter.com/RoyCryptoCoins/status/1518622552209379330
,"#BitCoin
Binance
@binance
 · Apr 25
#Bitcoin adoption.",,,https://twitter.com/RoyCryptoCoins/status/1518621650987667456
,"$SHIB 
Shib
@Shibtoken
 · Apr 25
Woof! 

In the first 24 hours over 8 BILLION $SHIB was burned through the SHIB Burn Portal!

Burn $SHIB and earn passive income at http://burn.shibaswap.com!

IMPORTANT: Read disclaimer at https://burn.shibaswap.com/details",,,https://twitter.com/RoyCryptoCoins/status/1518425500162662400
