UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Rich Mitchell,@rmitchellCDN,2022-04-23T21:11:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 24","‘You’ve Got Six Years’: #JohnKerry Issues Cryptic Threat To Natural Gas Industry
conservativedailynews.com
‘You’ve Got Six Years’: John Kerry Issues Cryptic Threat To Natural Gas Industry | CDN
U.S. Special Presidential Envoy for Climate John Kerry issued a warning Thursday to the domestic natural gas industry, saying producers had a certain
1
1",,,1,1,['https://pbs.twimg.com/card_img/1517730502467219457/U4hNR_sd?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1517974352980979712
Rich Mitchell,@rmitchellCDN,2022-04-23T21:11:04.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 24","Worrisome Signals Suggest The Housing Market Bubble Is Ready To Burst
conservativedailynews.com
Worrisome Signals Suggest The Housing Market Bubble Is Ready To Burst | CDN
Housing prices exploded during the Covid-19 pandemic. Due to a mix of low-interest rates and limited availability in desired areas, people bid up the
1",,,1,,['https://pbs.twimg.com/card_img/1517974366834679808/O8tYGyK_?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1517974360656515072
Rich Mitchell,@rmitchellCDN,2022-04-23T21:56:02.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 24","Who Is Really In Charge At The White House?
conservativedailynews.com
Who Is Really In Charge At The White House? | CDN
Welcome to the season of everything losing ground, at least for Western Civ. Sore-beset with idiots and scoundrels running things, the West stumbles
1",,,1,,['https://pbs.twimg.com/card_img/1517970968064368640/1h8FO4VG?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1517985677408804864
Rich Mitchell,@rmitchellCDN,2022-04-23T23:42:40.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 24","Shrinkflation clearly got to that dudes dog...  and she knows it.
Chuck Ross
@ChuckRossDC
 · Apr 24
Show this thread
3
2",,,3,2,"['https://pbs.twimg.com/profile_images/1417144701682163712/V4x3ow-U_mini.jpg', 'https://pbs.twimg.com/media/FREQBsaXEAAdd_H?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FREQBscXMAEt9qo?format=jpg&name=360x360']",https://twitter.com/rmitchellCDN/status/1518012509541830656
Rich Mitchell,@rmitchellCDN,2022-04-23T04:35:02.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 23","President #JoeBiden’s Schedule for Saturday, April 23, 2022
conservativedailynews.com
President Joe Biden’s Schedule for Saturday, April 23, 2022 | CDN
Schedule Summary: President Joe Biden has no public events on his schedule and is resting quietly in Delaware... again. Please check back with CDN often
1",,,1,,['https://pbs.twimg.com/card_img/1517723702376341504/P2YBOSS9?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1517723700778336256
Rich Mitchell,@rmitchellCDN,2022-04-24T13:26:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 24","President #JoeBiden’s Schedule for Sunday, April 24, 2022
conservativedailynews.com
President Joe Biden’s Schedule for Sunday, April 24, 2022 | CDN
Schedule Summary: President Joe Biden has no public events on his schedule and is resting quietly in Delaware... again. Please check back with CDN
1",,,1,,['https://pbs.twimg.com/card_img/1518219725221761026/87iYbxPR?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1518219723258810370
Rich Mitchell,@rmitchellCDN,2022-04-25T19:36:33.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 26","Growing Impatient With Durham Probe? You May Not Need To Wait Much Longer [Video]
conservativedailynews.com
Growing Impatient With Durham Probe? You May Not Need To Wait Much Longer [Video] | CDN
For many of us, it feels as if the investigation into the origins of the Russia Hoax by Justice Department Special Counsel John Durham has been going on
1",,,1,,['https://pbs.twimg.com/card_img/1518591554822189056/_lrHUTu0?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1518675347851546624
Rich Mitchell,@rmitchellCDN,2022-04-25T14:02:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 25","President Biden Welcomes the Tampa Bay Lightning to the White House – 4/25/22
conservativedailynews.com
President Biden Welcomes the Tampa Bay Lightning to the White House - 4/25/22 | CDN
President Biden Welcomes the Tampa Bay Lightning to the White House. The event is scheduled to begin at 2:00 p.m. EDT.
1",,,1,,['https://pbs.twimg.com/card_img/1518591169478811649/QgawoJw2?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1518591167914381312
Rich Mitchell,@rmitchellCDN,2022-04-25T06:08:33.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 25","Biden Is Not Governing With “The Consent Of The Governed”, He’s Ruling And Mandating Against “The Will Of The People”
conservativedailynews.com
Biden Is Not Governing With “The Consent Of The Governed”, He’s Ruling And Mandating Against “The...
As all of the job approval ratings have shown lately, Americans don’t like you, Joey Biden, nor your dog, nor your wife, nor your druggie son. We
1",,,1,,['https://pbs.twimg.com/card_img/1516204567976833024/wlZ6DTLw?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1518472009381859328
Rich Mitchell,@rmitchellCDN,2022-04-25T07:48:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 25","President #JoeBiden’s Schedule for Monday, April 25, 2022
conservativedailynews.com
President Joe Biden’s Schedule for Monday, April 25, 2022 | CDN
Schedule Summary: President Joe Biden will start his day at 11:30 AM on Monday when he will receive his daily briefing and then welcome Tampa's hockey
1",,,1,,['https://pbs.twimg.com/card_img/1518497053977899008/k0y-ztpU?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1518497050089848832
Rich Mitchell,@rmitchellCDN,2022-04-25T13:40:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 25","White House Press Briefing with #JenPsaki – 4/25/22
conservativedailynews.com
White House Press Briefing with Jen Psaki - 4/25/22 | CDN
White House Press Secretary Jen Psaki holds a briefing today. The briefing is scheduled to start at 3:00 p.m. EDT.
1",,,1,,['https://pbs.twimg.com/card_img/1518585638844469249/Coy2HobQ?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1518585633811271680
Rich Mitchell,@rmitchellCDN,2022-04-26T04:41:32.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 26","President #JoeBiden’s Schedule for Tuesday, April 26, 2022
conservativedailynews.com
President Joe Biden’s Schedule for Tuesday, April 26, 2022 | CDN
Schedule Summary: President Joe Biden will receive his daily briefing Tuesday then... well, actually, that's it. Please check back with CDN often as the
1",,,1,,['https://pbs.twimg.com/card_img/1517272436797976576/ZWJBoMne?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1518812500413730816
Rich Mitchell,@rmitchellCDN,2022-04-26T13:32:04.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 26","White House Press Briefing With #JenPsaki and Dr. Ashish Jha – 4/26/22
conservativedailynews.com
White House Press Briefing With Jen Psaki and Dr. Ashish Jha - 4/26/22 | CDN
White House Press Secretary Jen Psaki and COVID-19 Response Coordinator Dr. Jha hold a briefing today about COVID because unlike the rest of the country,
1",,,1,,['https://pbs.twimg.com/card_img/1518946012861108225/WMBQenPV?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1518946010101272577
Rich Mitchell,@rmitchellCDN,2022-04-27T09:05:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 27","Justices Ask Whether Left’s Wokeness Should Be the Only Religion Allowed in Public Schools
conservativedailynews.com
Justices Ask Whether Left's Wokeness Should Be the Only Religion Allowed in Public Schools | CDN
Over the past 60 years, public schools have been scrubbed of religion, stripped bare in the name of the name of the Establishment Clause of the U.S.
1",,,1,,['https://pbs.twimg.com/card_img/1518282805964197889/KiJOrXvB?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1519241203698393088
Rich Mitchell,@rmitchellCDN,2022-04-27T08:01:33.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 27","Orrin Hatch’s Beltway Barnacle Legacy
conservativedailynews.com
Orrin Hatch's Beltway Barnacle Legacy | CDN
Seven-term former U.S. Sen. Orrin Hatch of Utah died last weekend, and accolades came pouring in from both sides of the political spectrum. This is not
1",,,1,,['https://pbs.twimg.com/card_img/1516979171162869760/NYc08eMq?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1519225220296413184
Rich Mitchell,@rmitchellCDN,2022-04-27T13:59:33.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 27","White House 2022 National and State Teachers of the Year Celebration – 4/27/22
conservativedailynews.com
White House 2022 National and State Teachers of the Year Celebration - 4/27/22 | CDN
President Joe Biden will host the 2022 White House National and State Teachers of the Year celebration at the White House Wednesday. The event is
1",,,1,,['https://pbs.twimg.com/card_img/1519315321085071361/w_-_DYRZ?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1519315315728912384
Rich Mitchell,@rmitchellCDN,2022-04-27T21:32:04.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 28","#BorderCrisis: Officers Seize over $1 Million in Cocaine and Meth at Texas Crossing
conservativedailynews.com
Border Crisis: Officers Seize over $1 Million in Cocaine and Meth at Texas Crossing | CDN
HIDALGO, Texas—U.S. Customs and Border Protection, Office of Field Operations (OFO) at the Hidalgo International Bridge intercepted $1,088,000 worth of
1",,,1,,['https://pbs.twimg.com/card_img/1519429196317028352/UyIKRbbP?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1519429194580602880
Rich Mitchell,@rmitchellCDN,2022-04-27T14:08:04.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 27","White House Press Briefing with #JenPsaki – 4/27/22
conservativedailynews.com
White House Press Briefing with Jen Psaki - 4/27/22 | CDN
White House Press Secretary Jen Psaki holds a briefing today. The briefing is scheduled to start at 3:00 p.m. EDT.
1",,,1,,['https://pbs.twimg.com/card_img/1519317466412847112/kwdOH0Uc?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1519317460142333952
Rich Mitchell,@rmitchellCDN,2022-04-27T01:08:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 27","Biden Admin Stops Another Pipeline in Subservience to Environmental Activists
conservativedailynews.com
Biden Admin Stops Another Pipeline in Subservience to Environmental Activists | CDN
The Biden administration quietly reversed a decision granting an energy utility company in Kentucky a federal permit to begin constructing a natural gas
1
1",,,1,1,['https://pbs.twimg.com/card_img/1519060138702696448/RNEdfpVw?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1519121160482394113
Rich Mitchell,@rmitchellCDN,2022-04-27T23:35:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 28","Interview: #RandPaul Explains What’s Really Causing America’s #Inflation Woes
conservativedailynews.com
Interview: Rand Paul Explains What’s Really Causing America’s Inflation Woes | CDN
“I think you may see inflation of 10% or 12% next year,” the senator cautioned. “Now they're all saying the opposite. The Federal Reserve is saying it's transitory, but I think the 6% that we've got...
1",,,1,,['https://pbs.twimg.com/card_img/1518656262635806722/2cTBeBnv?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1519460143632502784
Rich Mitchell,@rmitchellCDN,2022-04-27T09:05:02.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 27","#ElonMusk’s #Twitter Takeover Reveals the Left For What It Is
conservativedailynews.com
Elon Musk's Twitter Takeover Reveals the Left For What It Is | CDN
This week, in one of the most shocking business moves in recent memory, Twitter reversed itself and decided to sell itself after all to Elon Musk, who
1
1",,1,1,,['https://pbs.twimg.com/card_img/1519241199411875840/bAFsnnEG?format=jpg&name=small'],https://twitter.com/rmitchellCDN/status/1519241197914451969
Rich Mitchell,@rmitchellCDN,2022-04-28T02:47:03.000Z,"Rich Mitchell
@rmitchellCDN
·
Apr 28","Ministry of Truth: Biden Official Tapped To Head DHS’s New ‘Disinformation’ Board
conservativedailynews.com
Biden Official Tapped To Head DHS’s New ‘Disinformation’ Board Peddled Disinformation | CDN
The official tapped to head the Department of Homeland Security’s newly formed “Disinformation Governance Board” attempted to discredit the Hunter Biden
1
1",,,1,1,['https://pbs.twimg.com/card_img/1519442544123281409/HY8AzEJN?format=png&name=small'],https://twitter.com/rmitchellCDN/status/1519508464950661121
