UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Kazim Hussain Channa,@kazimhc19,2022-05-14T15:26:04.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 14","اس سال سردی کہ فوری بعد گرمیوں میں داخل ہوگئے ہیں جس کہ باعث درجہ حرارت ہر دن کہ ساتھ اوپر جارہا ہے اس گرمی سے بچنے کا ایک ہی حل ہے اور وہ ہے درخت لگانا!نیم، شیشم، پیپل، بوہڑ وغیرہ لگائیں اور گرمی کو بھگائیں۔۔درخت آپ کی نسلوں کا بھی ضامن ہے  
#Pakistan #ClimateCrisis #Karachi
9",🌳 🏡,,,9,[],https://twitter.com/kazimhc19/status/1525497680537042944
Kazim Hussain Channa,@kazimhc19,2022-05-14T16:48:49.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 14","خان صاحب آج سیالکوٹ میں ایک بار پھر گالم گلوچ، طنز، نام بگاڑنے کی سیاست کو فروغ دے رہے۔۔خان صاحب نے آصف زرداری کو بیماری، نواز شریف کو چور، مولانا فضل رحمان کو ڈیزل اور شہباز شریف کو Cherry Blossomبول کر مخاطب کیا۔ کیا اس طرح کی سیاست سے کوئی بہتری آسکتی؟
#SialkotJalsa #ImranKhan
1
7",,1,,7,[],https://twitter.com/kazimhc19/status/1525518505302446080
Kazim Hussain Channa,@kazimhc19,2022-05-15T07:04:33.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 15","Sad to hear the news of Andrew Symonds  We lost a gem, condolences for his family 
#RIPRoy
3",💔 🥺,,,3,[],https://twitter.com/kazimhc19/status/1525733860469878785
Kazim Hussain Channa,@kazimhc19,2022-05-15T16:29:15.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 15","سیاسی قیادتیں منجن بیچنے میں مصروف ہیں، عوام کہ لیے کوئی واضع پالیسی اور رلیف نہیں!
#imrankhanPTI #bilawalBhutto #MaryamNawazSharif #Pakistan
2",,,,2,[],https://twitter.com/kazimhc19/status/1525875970275672066
Kazim Hussain Channa,@kazimhc19,2022-05-15T09:33:12.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 15","نُوقِ نِیزہ پر حُسین کہ سَر کو  تلاوت کرتے بھی دیکھا
حُسین کہ مُوجزوں میں سے اِک یہ مُوجزہ بِھی دِیکھا
Kazim Hussain Channa 
1
10",❤,,1,10,[],https://twitter.com/kazimhc19/status/1525771267365867520
Kazim Hussain Channa,@kazimhc19,2022-05-15T07:03:37.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 15","عمران خان کے خدشات کو نظر انداز کرنا بیوقوفی میں شمار ہو سکتا ہے۔۔خدا خان صاحب کو لمبی زندگی دیں اور ساتھ ہی ساتھ ان کو یہ توفیق بھی دیں آخر ان کی جان کو کونسی قوتوں سے خطرہ ہے؟ اس سے قبل بہت دیر ہوجائے۔۔
#imrankhanPTI #SialkotJalsa
3",,,,3,[],https://twitter.com/kazimhc19/status/1525733624867332096
Kazim Hussain Channa,@kazimhc19,2022-05-16T19:54:50.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 17","بم دھماکے میں مرنے والوں کو شہدا کا لقب دے کر حکومتی نا اہلی چھپائی نہیں جاسکتی۔
#Karachiblast
6",,,,6,[],https://twitter.com/kazimhc19/status/1526290093534765062
Kazim Hussain Channa,@kazimhc19,2022-05-16T14:41:24.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 16","وزیراعظم شہباز شریف نے کہا تھا وہ کپڑے بیچ کر آٹا سستہ کرینگے پر ابھی تک آٹا سستہ نہیں ہوا، آخر عوام کس کی طرف دیکھے؟ لوگ ایک وقت کی روٹی کہ لیے بھی پریشان ہیں خدا راہ ان سے یہ ایک وقت کی روٹی نہ چھینی جائے
#ShehbazSharif #Pakistan
1
6",,,1,6,[],https://twitter.com/kazimhc19/status/1526211217706082310
Kazim Hussain Channa,@kazimhc19,2022-05-16T13:44:22.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 16","اس شدید گرمی میں نئی حکومت نے عوام کو لوڈشیڈنگ کہ عذاب میں مبتلا کردیا ہے
#Pakistan
4",🥵,,,4,[],https://twitter.com/kazimhc19/status/1526196865527697409
Kazim Hussain Channa,@kazimhc19,2022-05-16T19:56:55.000Z,"Kazim Hussain Channa
@kazimhc19
·
May 17","کرسی ہے تمہارا جنازہ تو نہیں،
کچھ کر نہیں سکتے تو اتر کیوں نہیں جاتے!
#Karachiblast
11",,,,11,[],https://twitter.com/kazimhc19/status/1526290618087096321
